algorithm,phase,size_label,size_value,input_label,input_size_bytes,run,time_s,peak_memory_bytes,output_bytes
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,8,7.766699999933735e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,9,0.0045924159999994885,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,9,8.141600000044491e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,0,0.004590874999999883,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,0,8.120900000108122e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,1,0.004619874999999496,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,1,7.866600000028257e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,2,0.004591125000001028,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,2,8.391599999946209e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,3,0.004566458000001106,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,3,8.216699999863408e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,4,0.004592875000000163,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,4,7.916599999902019e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,5,0.0045693749999990985,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,5,8.070900000056724e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,6,0.004584291000000462,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,6,7.533399999992696e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,7,0.0045755829999993836,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,7,8.137500000060527e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,8,0.004599083000000448,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,8,7.533399999992696e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,10KB_textfile,10240,9,0.004584458000000069,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,10KB_textfile,10240,9,7.812499999992895e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,0,0.0045891660000005885,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,0,8.89159999992728e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,1,0.00463708300000043,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,1,9.224999999979389e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,2,0.008559374999999037,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,2,9.533300000086342e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,3,0.00454120900000099,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,3,9.5667000000077e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,4,0.004568084000000638,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,4,9.22079999998715e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,5,0.0045699579999993745,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,5,9.16249999995955e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,6,0.004617875000000993,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,6,9.837500000031696e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,7,0.004594082999998861,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,7,9.237499999947829e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,8,0.004559958999999836,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,8,9.14999999999111e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,50KB_binary,51200,9,0.004577792000000969,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,50KB_binary,51200,9,9.137500000022669e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,0,0.00459320800000107,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,0,0.00010537499999863087,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,1,0.0045847919999992826,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,1,0.00011124999999978513,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,2,0.004580666000000733,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,2,0.00011120799999986275,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,3,0.004575875000000451,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,3,0.00010916699999974355,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,4,0.004580166000000219,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,4,0.00011158400000077506,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,5,0.004581542000000383,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,5,0.0001113339999996299,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,6,0.0046076670000001485,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,6,0.00011154200000085268,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,7,0.004601792000000771,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,7,0.00010804199999903119,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,8,0.004581584000000305,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,8,0.00011141699999939192,853,
RSA-PSS-SHA256,sign,key_bits,4096,100KB_image,102400,9,0.004635125000000073,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,100KB_image,102400,9,0.00010808300000064719,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,0,0.0049085419999990165,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,0,0.0004272089999997064,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,1,0.004893458999999822,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,1,0.00042129199999862976,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,2,0.004910332999999767,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,2,0.00042074999999996976,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,3,0.00489791600000089,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,3,0.0004249169999983593,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,4,0.004905665999999087,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,4,0.000421166000000639,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,5,0.004894999999999428,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,5,0.00041479200000082983,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,6,0.00489345799999974,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,6,0.0004215839999996973,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,7,0.00489179200000045,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,7,0.0004109169999999551,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,8,0.004890166999999224,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,8,0.0004114590000003915,853,
RSA-PSS-SHA256,sign,key_bits,4096,1MB_pdf,1048576,9,0.004862292000000323,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1MB_pdf,1048576,9,0.00042254199999902653,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,0,0.0062612079999997405,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,0,0.0017930419999991898,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,1,0.006255291999998747,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,1,0.0018002090000006632,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,2,0.006291333000000066,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,2,0.0017969170000000645,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,3,0.006284250000000213,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,3,0.0017909579999990655,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,4,0.010159291999999098,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,4,0.0018003750000001872,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,5,0.006259749999999897,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,5,0.0016568750000001131,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,6,0.006055041999999844,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,6,0.0016789579999993975,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,7,0.006085416999999538,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,7,0.0017517910000002246,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,8,0.006112249999999264,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,8,0.0017841670000002807,853,
RSA-PSS-SHA256,sign,key_bits,4096,5MB_video,5242880,9,0.006134999999998669,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,5MB_video,5242880,9,0.0017784159999987281,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,0,0.00706908299999931,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,0,0.002797540999999626,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,1,0.007103666000000786,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,1,0.002793666999998834,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,2,0.007128374999998854,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,2,0.0027994159999984447,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,3,0.007103125000000432,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,3,0.002757749999998893,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,4,0.007146875000000108,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,4,0.002782458999998738,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,5,0.007106834000000006,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,5,0.0027796670000004298,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,6,0.007162791000000723,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,6,0.002793207999999936,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,7,0.0071833330000004025,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,7,0.00281241600000115,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,8,0.007171749999999477,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,8,0.0028120000000004808,853,
RSA-PSS-SHA256,sign,key_bits,4096,8MB_video,8388608,9,0.0071520000000013795,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,8MB_video,8388608,9,0.0028051669999999973,853,
